Date,Open,High,Low,Close,Adj Close,Volume
30/11/2020,4.61,4.68,4.40,4.55,4.55,2414100
01/12/2020,4.52,4.55,4.20,4.27,4.27,2885300
02/12/2020,4.22,4.25,3.86,4.12,4.12,3809400
03/12/2020,4.15,4.17,3.95,3.99,3.99,3203600
04/12/2020,3.96,4.10,3.95,3.95,3.95,1630300
07/12/2020,3.92,4.00,3.60,3.76,3.76,3964600
08/12/2020,3.67,4.00,3.61,4.00,4.00,2874600
09/12/2020,4.00,4.29,3.97,4.14,4.14,3134600
10/12/2020,4.14,4.18,3.98,4.10,4.10,959100
11/12/2020,4.14,4.14,3.95,4.04,4.04,1122100
14/12/2020,3.96,4.00,3.75,3.80,3.80,1716300
15/12/2020,3.80,3.80,3.60,3.68,3.68,2239900
16/12/2020,3.65,3.85,3.62,3.74,3.74,1087800
17/12/2020,5.29,7.45,4.95,7.35,7.35,29406400
18/12/2020,8.11,11.11,7.40,9.42,9.42,43566800
21/12/2020,9.77,10.50,8.12,8.20,8.20,16532600
22/12/2020,8.44,9.24,8.34,8.63,8.63,6236300
23/12/2020,8.80,8.89,7.83,7.88,7.88,6095200
24/12/2020,8.12,8.13,6.92,7.59,7.59,6003400
28/12/2020,7.42,7.58,7.12,7.21,7.21,3641500
29/12/2020,7.12,8.50,7.11,8.38,8.38,6101800
30/12/2020,8.87,9.00,8.12,8.25,8.25,4253600
31/12/2020,8.23,8.66,8.00,8.50,8.50,2801100
04/01/2021,8.58,8.96,8.51,8.64,8.64,2904000
05/01/2021,8.63,8.83,8.46,8.72,8.72,2300300
06/01/2021,8.69,8.72,8.45,8.54,8.54,3214800
07/01/2021,8.37,8.49,8.10,8.39,8.39,2623500
08/01/2021,8.39,8.53,8.30,8.33,8.33,1720400
11/01/2021,8.22,8.40,8.15,8.20,8.20,1631600
12/01/2021,8.30,8.97,8.30,8.92,8.92,3447500
13/01/2021,8.97,10.10,8.96,10.02,10.02,6800600
14/01/2021,10.44,10.65,10.10,10.20,10.20,4720100
15/01/2021,10.05,10.10,9.00,9.16,9.16,4729700
19/01/2021,9.35,9.85,9.26,9.30,9.30,2625700
20/01/2021,9.90,9.91,9.30,9.50,9.50,1327100
21/01/2021,9.80,9.89,9.49,9.64,9.64,1385400
22/01/2021,9.75,9.84,9.50,9.76,9.76,1441500
25/01/2021,9.83,10.76,9.83,10.34,10.34,5714700
26/01/2021,10.72,12.98,10.50,12.97,12.97,5267200
27/01/2021,12.43,15.09,11.90,13.32,13.32,8687400
28/01/2021,13.62,14.35,11.75,12.68,12.68,5345100
29/01/2021,12.30,12.50,10.20,10.87,10.87,7998900
01/02/2021,11.27,11.60,10.71,10.95,10.95,2758900
02/02/2021,11.03,11.75,11.02,11.21,11.21,2213500
03/02/2021,11.41,12.80,11.40,12.54,12.54,3044400
04/02/2021,12.62,13.30,12.60,12.82,12.82,2025400
05/02/2021,7.01,8.45,5.25,7.05,7.05,62965400
08/02/2021,7.08,8.70,6.47,7.75,7.75,14049200
09/02/2021,8.04,8.55,7.87,8.00,8.00,4076500
10/02/2021,8.05,8.40,7.50,7.69,7.69,4142100
11/02/2021,7.76,7.80,6.45,6.50,6.50,7147500
12/02/2021,6.10,6.15,5.30,5.69,5.69,10615000
16/02/2021,5.76,6.14,5.75,5.94,5.94,3205600
17/02/2021,6.07,7.25,6.00,7.02,7.02,4337800
18/02/2021,7.44,7.72,7.05,7.14,7.14,2586400
19/02/2021,7.40,7.50,6.85,6.98,6.98,1588300
22/02/2021,7.20,7.24,6.85,6.94,6.94,1742400
23/02/2021,7.08,7.08,6.10,6.28,6.28,3216500
24/02/2021,6.31,6.70,6.30,6.57,6.57,2167200
25/02/2021,6.65,6.85,6.16,6.22,6.22,1761800
26/02/2021,6.20,6.53,6.03,6.30,6.30,1512000
